epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,0.9718228928705591,69.28582482203652,0.6933931698340087,0.6928582482203652,0.6924190751103517,0.3405364002454393,89.57055214723927,0.8964439339931819,0.8957055214723927,0.8947515944027462
2,0.4494607514067354,85.10909935004642,0.8510588804789055,0.8510909935004642,0.8509556603070525,0.2161558542702167,93.02708364506958,0.9306353153830794,0.9302708364506957,0.9299398934322437
3,0.34189018556408307,88.63354998452492,0.8864584614776497,0.8863354998452492,0.8863201691393222,0.16960591046365636,94.49349094717941,0.9449488139975385,0.9449349094717941,0.9448209229446863
4,0.283575202286225,90.38223460229031,0.9038392900525738,0.9038223460229031,0.9037875085350312,0.14978713514909012,95.13691455932964,0.951836848961452,0.9513691455932964,0.9514021950224547
5,0.2502112752123537,91.71309192200557,0.9173532719992138,0.9171309192200557,0.9171953279840301,0.13754694557343344,95.31647463713901,0.95403976643374,0.9531647463713901,0.9528654803137622
6,0.22076695003088176,92.68802228412257,0.9269489133260171,0.9268802228412256,0.9268903342886978,0.12041337395787292,96.25916504563818,0.9632150119718256,0.9625916504563818,0.9626402208940827
7,0.20139278635654756,93.31089445991952,0.9331736348511571,0.9331089445991952,0.933110223563481,0.09633884238076125,96.88762531797097,0.9690998902770306,0.9688762531797097,0.9688506717078793
8,0.18079521766446094,94.03048591767255,0.9403817233289562,0.9403048591767255,0.9403135185488076,0.11004948542893299,96.58835852162203,0.9664159309319821,0.9658835852162203,0.9657813869692993
9,0.16605378330417994,94.51021355617456,0.9451826699009501,0.9451021355617456,0.9451172305897867,0.08187042667873155,97.5310489301212,0.9754190044243066,0.975310489301212,0.9752894806787463
10,0.16003837873418425,94.73847106159084,0.9474597202068373,0.9473847106159083,0.9474030063136246,0.07983342478809605,97.60586562920844,0.9761643984525412,0.9760586562920844,0.9760237374251519
11,0.15225698771453872,95.00928505106778,0.9501764280847134,0.9500928505106778,0.9501141849861456,0.06863107382328647,97.92009576537482,0.9791985281003712,0.9792009576537484,0.9791595473379994
12,0.1346634899368968,95.69792633859487,0.9570573966690109,0.9569792633859486,0.9569975226486628,0.07196106424408301,97.78542570701781,0.9779788268481359,0.977854257070178,0.9778372256290775
13,0.13227527930580843,95.72500773754255,0.9572941897060023,0.9572500773754256,0.9572592329315704,0.06972587911377838,98.00987580427952,0.9801802976256814,0.9800987580427951,0.9800924334131766
14,0.11997894021757097,96.04998452491489,0.9605133090271777,0.9604998452491489,0.9604923075723548,0.07091087765525399,97.90513242555738,0.979173850206146,0.9790513242555738,0.9790337391660224
15,0.1221398410137428,95.94552770040235,0.9594714273257917,0.9594552770040236,0.9594512298550776,0.06327353497083879,98.30914260062846,0.9831567361861908,0.9830914260062846,0.9830930719664899
16,0.11689600613658843,96.16604766326215,0.9616707094111249,0.9616604766326214,0.9616604867696341,0.06525063396987679,98.26425258117612,0.9826766741817458,0.9826425258117611,0.9826229837684772
17,0.11252412800447965,96.44073042401733,0.9644429914153299,0.9644073042401733,0.9644117224971323,0.05994449649284842,98.44381265898548,0.9844837521826421,0.9844381265898549,0.9844299377982187
18,0.10743244375580421,96.42912411018261,0.9642975053326689,0.9642912411018261,0.9642844388367809,0.05553041074576045,98.62337273679485,0.9863206524243259,0.9862337273679486,0.9862329012100279
19,0.10210207172478364,96.69220055710306,0.9669346278762584,0.9669220055710307,0.9669196091874203,0.06311922244256306,98.20439922190633,0.9821713733833226,0.9820439922190632,0.9820502784414235
20,0.09761554278094346,96.86629526462396,0.9686888103998128,0.9686629526462396,0.9686652936420473,0.055416426079766636,98.48870267843783,0.9848691994474047,0.9848870267843782,0.9848687394873783
21,0.09322177022188229,97.0171773444754,0.9701835344234985,0.9701717734447539,0.970170349408859,0.05701188819565701,98.47373933862038,0.9847712554099942,0.9847373933862038,0.9847299250545305
22,0.09258963370131325,96.99783348808418,0.970000746117922,0.9699783348808418,0.9699856812263566,0.056577002361654284,98.44381265898548,0.9844891466194173,0.9844381265898549,0.984436499399896
23,0.08746448285123654,97.12937171154441,0.9713290447881909,0.9712937171154441,0.9713022274097552,0.05618594698104843,98.6383360766123,0.98648076030858,0.986383360766123,0.9863823059369975
24,0.08494131964395306,97.20674713710926,0.9720932151428868,0.9720674713710925,0.9720707781572214,0.05498562860895591,98.47373933862038,0.9847426661360215,0.9847373933862038,0.9847261332131501
25,0.08360792059567793,97.32281027545652,0.973233360866625,0.9732281027545652,0.9732240317852238,0.055860272268666425,98.51862935807272,0.9852264956690674,0.9851862935807272,0.9851822929454678
26,0.08312052940296633,97.28799133395233,0.9729100634837982,0.9728799133395234,0.97288576124265,0.058099835606457165,98.59344605715995,0.9859442851630918,0.9859344605715996,0.9859223034228898
27,0.08136435825733974,97.38471061590839,0.9738417137737251,0.9738471061590839,0.9738353711070499,0.049894806708295755,98.68322609606464,0.9868866473634573,0.9868322609606465,0.9868286941668436
28,0.07696522316191817,97.53559269575983,0.9753639528115077,0.9753559269575983,0.9753527637096037,0.05446831633838318,98.57848271734251,0.9857949419783623,0.9857848271734251,0.985770402480495
29,0.07576556305920734,97.55880532342928,0.9756021740907037,0.9755880532342928,0.9755897354939085,0.05671568896515241,98.45877599880293,0.9845963124011825,0.9845877599880293,0.9845522212420535
30,0.07325892969020488,97.56654286598577,0.9756719989852508,0.9756654286598576,0.9756641975332437,0.054898720666604235,98.50366601825527,0.9850551955893183,0.9850366601825528,0.9850234756377845
