epoch,train_loss,train_accuracy,train_f1,train_precision,eval_loss,eval_accuracy,eval_f1,eval_precision
38,0.8583593853117881,85.15866873065015,0.8518244803442176,0.8891464875423836,0.21465546674229294,95.9449349094718,0.9766388238255966,0.9995149384009178
39,0.8611534315366125,84.8374613003096,0.8494602478919443,0.8883825065113745,0.20902820181011814,96.03471495636776,0.9774410508892925,0.9996522804842422
40,0.8538774606613183,85.21671826625386,0.8523224774855852,0.8891504496535444,0.20524744588681615,96.31901840490798,0.9786038357020816,0.9989477565678373
41,0.8461018681157115,85.66950464396285,0.8569638295141399,0.8918351638901157,0.20677158163592038,95.9748615891067,0.9769610787156072,0.9991437050654467
42,0.8389003935613131,85.9907120743034,0.8600463315923843,0.8943257039657945,0.2035856926987918,96.15442166691605,0.9778711972084028,0.9991508304653598
43,0.8317744640373962,86.36609907120743,0.8639738140875795,0.8991187220502204,0.1962020083042242,96.37887176417776,0.9789330553966338,0.9990822484911964
44,0.8282684213974897,86.41640866873065,0.8640996540009689,0.8975300383311205,0.20005865293617253,96.31901840490798,0.9788475909682641,0.9994278303869804
45,0.8235225808878801,86.5750773993808,0.8663740677537125,0.9003638231608418,0.19107131091854127,96.72302857997906,0.9812228032780475,0.9992881725486842
46,0.8229879028656903,86.67956656346749,0.8665944569731449,0.8999884975920162,0.19202384521919116,96.51354182253479,0.9801131515399278,0.9991919796498577
47,0.8244326373002847,86.71052631578948,0.8664702140824424,0.8998180193129863,0.19339087829785345,96.63324854107437,0.9808026553241138,0.9994413686468153
