epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,0.23242843281797643,92.25085112968121,0.9224052283765564,0.9225085112968121,0.9224339983759818,0.10740582861406076,96.91755199760587,0.9706299287315742,0.9691755199760587,0.9691410000533983
2,0.047450136158892646,98.48731043020737,0.9848766051806581,0.9848731043020736,0.9848739359381677,0.057977944494432866,98.3540326200808,0.9836484620921918,0.983540326200808,0.9835432412916626
3,0.03428449384539977,98.98638192510059,0.9898637718120704,0.9898638192510059,0.9898632643526062,0.07462022851696332,97.87520574592249,0.9794424221521371,0.9787520574592249,0.9787660358600117
4,0.022570635846495546,99.2455896007428,0.9924565549597769,0.992455896007428,0.9924559977576576,0.13963225210026564,95.87011821038456,0.9655261074343158,0.9587011821038456,0.9594639000015877
5,0.024886373953634324,99.16434540389972,0.9916490002960118,0.9916434540389972,0.9916453809357894,0.09865771790660294,97.57593894957354,0.976657941894664,0.9757593894957355,0.9758395335762251
6,0.019634729616711814,99.36939028164655,0.9936954822733216,0.9936939028164655,0.9936942560853071,0.07283500248307798,98.26425258117612,0.9829364278952624,0.9826425258117611,0.9826871359805834
7,0.02176926495852426,99.31522748375116,0.9931506124257843,0.9931522748375116,0.9931510764620424,0.05306455773271565,98.86278617387401,0.9886388282137245,0.9886278617387401,0.988623094850855
8,0.014848686750726628,99.55509130300217,0.9955525872612813,0.9955509130300216,0.9955515764255467,0.06775324843686574,98.33906928026336,0.9836500422670833,0.9833906928026336,0.983418956355304
9,0.016344547934023065,99.52800990405447,0.9952810594939179,0.9952800990405447,0.9952803978122439,0.08346537299255176,97.92009576537482,0.9794312462067829,0.9792009576537484,0.9791589074474492
10,0.013632311120336912,99.54348498916744,0.9954350347954171,0.9954348498916744,0.9954346372671149,0.054211682457095914,99.04234625168337,0.9904581719025588,0.9904234625168338,0.9904198213183724
11,0.006502919660664698,99.80269266480965,0.9980269228766627,0.9980269266480966,0.9980267249201892,0.08080305566595222,97.92009576537482,0.9799378098396335,0.9792009576537484,0.9792747535519088
12,0.022933380810902723,99.30748994119467,0.9930748706216111,0.9930748994119468,0.9930745088088208,0.06439707861338806,98.36899595989824,0.9838841397176643,0.9836899595989825,0.9837136186098753
13,0.01199805334737967,99.62859795728876,0.9962863829711003,0.9962859795728877,0.9962860542081418,0.06265265889255275,98.3839592997157,0.9840871289389336,0.983839592997157,0.9838393949669413
14,0.01130952401535514,99.64794181367998,0.9964797728990062,0.9964794181367997,0.9964795522409555,0.05507968638764396,98.71315277569954,0.9871534641588533,0.9871315277569953,0.9871200687766853
15,0.012332792606783483,99.60538532961931,0.9960538643745261,0.9960538532961931,0.996053790077238,0.059253809505436524,98.42884931916804,0.9843063235978337,0.9842884931916804,0.9842716493798799
16,0.012989608194127238,99.58217270194986,0.9958212606760989,0.9958217270194986,0.9958210300639312,0.05699612712690408,98.57848271734251,0.9858658985428222,0.9857848271734251,0.9858006502950167
17,0.010770878692862544,99.65181058495821,0.9965188250857532,0.9965181058495822,0.9965183823141202,0.05721235462431922,98.95256621277869,0.9895654792905801,0.9895256621277869,0.9895310694407919
