epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,0.2687923066353778,91.31460848034664,0.9132026862924176,0.9131460848034664,0.9131433851087654,0.11140215488260947,96.22923836600329,0.9633208667791282,0.9622923836600329,0.9621237832756774
2,0.051174580003243,98.40219746208604,0.9840217580982856,0.9840219746208604,0.9840213860747715,0.07152418929214761,97.90513242555738,0.9792936232553163,0.9790513242555738,0.979034719870899
3,0.03348629631566017,98.98251315382235,0.989830095562301,0.9898251315382235,0.9898267691157009,0.08719525699428711,97.21681879395481,0.9732770174550158,0.9721681879395481,0.9721737688619592
4,0.020002590981196798,99.42742185082018,0.994274655309256,0.9942742185082017,0.9942741699219335,0.10497856780739769,96.97740535687565,0.970928412210032,0.9697740535687566,0.969733175757495
5,0.023399102644243903,99.26106468585577,0.9926139473305059,0.9926106468585577,0.9926118737368226,0.04845908338279157,98.99745623223103,0.9900212634287513,0.9899745623223103,0.9899600207022273
6,0.01984937694310682,99.3732590529248,0.9937330237276583,0.9937325905292479,0.993732585945335,0.09464924148300169,97.30659883285949,0.974373984011078,0.9730659883285949,0.9729459494957668
7,0.017849641416365584,99.42742185082018,0.9942754892543021,0.9942742185082017,0.994274258315124,0.06721883736838127,98.24928924135867,0.9830032307360351,0.9824928924135867,0.9825663609852884
8,0.017374766766122693,99.42742185082018,0.9942744925903563,0.9942742185082017,0.9942740350125995,0.04650730919374112,98.8927128535089,0.9889929443554081,0.988927128535089,0.9889411576071112
9,0.010726507950107074,99.62859795728876,0.9962867610496109,0.9962859795728877,0.9962861894222049,0.06671573612085933,98.27921592099356,0.9832875136491743,0.9827921592099357,0.982781698134791
10,0.015601200296853438,99.52800990405447,0.9952798217776739,0.9952800990405447,0.9952795929278555,0.05153135719202919,98.93760287296125,0.9893994917114441,0.9893760287296125,0.9893797044279733
11,0.006369485920831662,99.79882389353142,0.997987715831394,0.9979882389353142,0.9979877507458037,0.06994649436959502,98.42884931916804,0.9842888975406159,0.9842884931916804,0.9842764689008678
12,0.018992811703716292,99.38099659548128,0.9938102297121417,0.9938099659548127,0.9938097471343954,0.05287998550959724,98.80293281460422,0.9880888992130343,0.9880293281460422,0.9880328808482466
13,0.009994430279994795,99.67889198390591,0.9967882869105154,0.9967889198390592,0.996788502135507,0.05020719313562004,98.84782283405656,0.9885331732969403,0.9884782283405656,0.9884602302448325
14,0.00818465397518756,99.7059733828536,0.997059734218356,0.9970597338285361,0.9970595812760722,0.05456688538755816,98.98249289241359,0.9898510838254203,0.9898249289241359,0.9898187624587894
15,0.009045170126220586,99.72144846796657,0.9972151231393764,0.9972144846796658,0.9972144493752029,0.13275444714252907,97.35148885231183,0.9754956767950591,0.9735148885231184,0.973276690287068
16,0.011841467290711855,99.60538532961931,0.9960531442365964,0.9960538532961931,0.9960533030146164,0.06630219003874409,98.60840939697741,0.986257055204415,0.986084093969774,0.9860717661130501
17,0.009758646857495012,99.69436706901888,0.996943929668484,0.9969436706901887,0.9969436345734696,0.053071724165078576,98.93760287296125,0.9894078013336591,0.9893760287296125,0.9893635310426168
18,0.009948098621376167,99.69049829774063,0.9969052077925071,0.9969049829774064,0.9969048463003959,0.058982035330328655,98.87774951369146,0.9888541077531947,0.9887774951369146,0.9887897141860876
