epoch,train_loss,train_accuracy,train_f1,train_precision,eval_loss,eval_accuracy,eval_f1,eval_precision
38,0.8741843946361187,84.28980793060718,0.8434070482110091,0.8786356201754678,0.21118413163626354,95.90004490714364,0.9771233490018708,0.998797945034665
39,0.8729305027290496,84.69253407682776,0.847267335399398,0.8813341066332463,0.2078399146707333,95.75041150896917,0.9762141649782122,0.9989076761933263
40,0.8627409115895315,84.96359975216852,0.850078150338563,0.8828398538290497,0.20558181799280417,95.98982492435769,0.9776909288672773,0.9986727971016465
41,0.8546741447484183,85.45539033457248,0.8538731853562376,0.8850556145630504,0.20306291955059275,96.1544216623496,0.9786234017975426,0.9986280852171919
42,0.8490734534635863,85.61802973977696,0.8569346376761809,0.8897932988720626,0.20230461948916492,96.15442167947378,0.978516255570716,0.9987256222255474
43,0.8407660210885967,86.0710966542751,0.8607353112567075,0.8908407922493684,0.1954855817387815,96.42376179618785,0.9802435252451128,0.9989215707231568
44,0.8407723063134497,86.05560718711277,0.8607347978342957,0.8916346288383923,0.19868647769934114,96.16938500216705,0.9787266707648736,0.998932615093022
45,0.8327425139987336,86.17177819083024,0.861869459847409,0.8926809040685673,0.1951642916772638,96.483615133767,0.980791037246169,0.9992432825292318
46,0.832401633631932,86.55901486988847,0.8654638386652208,0.8964695064805426,0.19473071785435497,96.48361516002407,0.9807417744938869,0.9991117217362916
47,0.842794450094561,85.8271375464684,0.8588052706946712,0.8909173106082954,0.19524877214171332,96.39383511655295,0.9799805411504515,0.9987418325103495
48,0.8328757215166623,86.136926889715,0.8610662670551655,0.8915661834981061,0.19164559696403144,96.45368848038919,0.9803575500777176,0.9988043578945868
49,0.8299045224467471,86.65582403965304,0.8661267336437023,0.8956578139779815,0.19118400031571686,96.58835851705558,0.9812347241225754,0.9990872362711357
50,0.8272548861515419,86.54739776951673,0.8659256185560384,0.8965778936358634,0.1897073794576056,96.64821187175892,0.9814513854672808,0.9988166492094368
51,0.8273500051197066,86.46220570012392,0.864947718222088,0.895566098438427,0.19182818130017681,96.51354183965897,0.9806294633658205,0.9988380254091761
52,0.8229816129068755,86.8184634448575,0.8682251524037058,0.8984331345071356,0.18662344223632796,96.6482118888831,0.9814094868690193,0.9987954511446955
53,0.8267355486658279,86.61710037174721,0.866757615422153,0.8969115639712741,0.18437571822036156,96.70806523559516,0.9815454046806493,0.9985381270432895
54,0.8230552068430251,86.77973977695167,0.8681880063558461,0.8978599655499052,0.1857501964413547,96.69310191746834,0.9815063170823537,0.9988129083744826
