epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,1.667004639871421,62.0860414732281,0.6336085862409723,0.620860414732281,0.6200362260157576,0.7270569048044871,83.97426305551399,0.8519264442469228,0.8397426305551399,0.8399881621279871
2,0.5961224367119734,85.07814917982049,0.8556053504200561,0.8507814917982048,0.8518133202671138,0.3518718981500266,89.70522220559629,0.8993325167479317,0.8970522220559629,0.8971002809224646
3,0.3699393771780198,89.64716805942433,0.8975077732527329,0.8964716805942433,0.8967170148886177,0.2411792568687406,92.45847673200659,0.9262024537289749,0.9245847673200659,0.9246214409544652
4,0.28229150749772963,91.6705354379449,0.9172950674254492,0.9167053543794491,0.9168678844143907,0.18104384767961024,94.2989675295526,0.9441138018012696,0.9429896752955259,0.943084072038847
5,0.22884300859378093,93.17548746518106,0.9322778827086092,0.9317548746518106,0.9319274604648542,0.16372028328996743,94.56830764626665,0.9474110828192012,0.9456830764626665,0.9457190920455264
6,0.19472291836868458,94.13881151346332,0.9416237989551518,0.9413881151346333,0.9414594105696032,0.12875201089214855,96.00478826874158,0.9601308845966221,0.9600478826874158,0.9600242217232139
7,0.15702728178618458,95.15629835964099,0.9516690611918296,0.9515629835964098,0.9515997756648821,0.11616674191345627,96.21427502618585,0.9622807508412132,0.9621427502618585,0.9621388946249195
8,0.13823367830530772,95.76369545032497,0.9577422839401072,0.9576369545032498,0.9576725664739243,0.10951267076469763,96.54346850216969,0.9655846716841164,0.9654346850216968,0.9653920962218937
9,0.1258440260103486,96.25502940266172,0.9626111491590581,0.9625502940266172,0.9625700153654788,0.08919507669114646,97.29163549304205,0.9729667417804356,0.9729163549304205,0.9729247635981624
10,0.10566203719560151,96.73475704116373,0.9673767980239981,0.9673475704116372,0.967356443299849,0.0825970785606769,97.42630555139907,0.9742511487817128,0.9742630555139907,0.9742426125917304
11,0.09451244848961064,97.12937171154441,0.9713502081343287,0.9712937171154441,0.9713124176352833,0.0760844190659752,97.71060900793057,0.9771168643685327,0.9771060900793057,0.9770809053230499
12,0.08566317448801243,97.50077375425565,0.9750121344225217,0.9750077375425564,0.9750078571352162,0.07981612839804747,97.48615891066886,0.9750094727073493,0.9748615891066886,0.974868432618768
13,0.07477586209734816,97.7715877437326,0.9777567004513287,0.9777158774373259,0.9777315606252994,0.07634289187664724,97.590902289391,0.9761932686581624,0.9759090228939099,0.9759099855043062
14,0.0730575728447804,97.84896316929743,0.9785157840156677,0.9784896316929743,0.9784972508611612,0.06968854768412137,97.90513242555738,0.9791129769944572,0.9790513242555738,0.979036102654935
15,0.06003971386346903,98.20875889817394,0.9821033623233028,0.9820875889817394,0.982089422556808,0.0661237028338373,98.12958252281909,0.9813310947450976,0.9812958252281909,0.9812874466282278
16,0.05578469904961139,98.32095326524296,0.9832165134702283,0.9832095326524296,0.9832115805903967,0.07059264800451516,98.0697291635493,0.9808118897483897,0.980697291635493,0.9806909103736735
17,0.05173614247076857,98.3983286908078,0.9840026646495285,0.983983286908078,0.9839893605343837,0.0655801100844522,98.14454586263653,0.9814786532726621,0.9814454586263655,0.9814365690835496
18,0.04895517520614589,98.51826060043331,0.9851847096544879,0.985182606004333,0.9851817002475022,0.06467159680289707,98.27921592099356,0.9828427559867192,0.9827921592099357,0.9827964517638301
19,0.04289057866460636,98.72330547818012,0.9872402675907047,0.9872330547818013,0.9872337767328496,0.07504305772156696,97.92009576537482,0.9795574679454845,0.9792009576537484,0.979221166025921
20,0.042484097554011446,98.72330547818012,0.9872460444919887,0.9872330547818013,0.9872367604778179,0.06477666307827697,98.33906928026336,0.9834611171880163,0.9833906928026336,0.98339993430864
21,0.038954312325818724,98.8393686165274,0.9883970233047392,0.9883936861652739,0.9883938982491584,0.05516917636883075,98.4138859793506,0.984143057024934,0.9841388597935059,0.9841332443056159
22,0.03289225674918915,99.025069637883,0.9902550868972378,0.9902506963788301,0.990251927143399,0.0615604129672434,98.30914260062846,0.9831630232602337,0.9830914260062846,0.9830921538684794
23,0.032425954066279204,99.05988857938719,0.990609268119832,0.9905988857938719,0.9906009450735253,0.06065395848356498,98.47373933862038,0.9848218355332967,0.9847373933862038,0.984756210399408
24,0.0296267047962586,99.1256576911173,0.9912572720474038,0.991256576911173,0.9912563480503869,0.06172928074270277,98.50366601825527,0.9851676183850457,0.9850366601825528,0.9850623506602633
25,0.02951102055141115,99.12178891983906,0.9912172575206233,0.9912178891983906,0.9912156484272875,0.06205631773035344,98.44381265898548,0.9844709436761537,0.9844381265898549,0.984440998649392
26,0.028870736190133174,99.1256576911173,0.9912600475000964,0.991256576911173,0.991256387077286,0.061654384983624064,98.44381265898548,0.9845190236810573,0.9844381265898549,0.9844542823395875
27,0.025132738526521987,99.2455896007428,0.9924581006055888,0.992455896007428,0.9924555482449433,0.06367837061728436,98.30914260062846,0.9831156882667194,0.9830914260062846,0.9830868088306017
28,0.025394677516293207,99.1991643454039,0.9919912341112739,0.991991643454039,0.9919908822187794,0.06367431020108584,98.45877599880293,0.9846221077080086,0.9845877599880293,0.9845917414992551
29,0.025855539702661613,99.23785205818632,0.9923784895743509,0.9923785205818632,0.992377704005028,0.061350249484254986,98.48870267843783,0.984914714352475,0.9848870267843782,0.9848867970863349
30,0.021027003038191494,99.37712782420303,0.9937748194521233,0.9937712782420304,0.9937724628557416,0.07050871604683691,98.30914260062846,0.98314071327101,0.9830914260062846,0.9830860917600406
