epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,1.9158859276911748,52.14329928814608,0.5331702729165296,0.5214329928814608,0.5177329898308541,1.2551880428824225,73.14080502768218,0.7475708231798854,0.7314080502768218,0.7286938224113012
2,1.008997972721435,77.69266480965645,0.7827516754381493,0.7769266480965645,0.7764252185625231,0.6623781103583379,82.91186592847524,0.835540943379763,0.8291186592847524,0.8276220342521067
3,0.6476479993999945,83.64670380687093,0.8381350466755162,0.8364670380687094,0.8365769599301667,0.4299650418799419,88.01436480622475,0.8831941639186893,0.8801436480622475,0.8798906474932429
4,0.4953771615795807,86.75332714329929,0.868595664525472,0.8675332714329929,0.8676820254892798,0.3167166976573384,90.82747269190483,0.9088877276567011,0.9082747269190483,0.9077884659217413
5,0.4085159549418709,88.57164964407305,0.8866344167040185,0.8857164964407305,0.8859297744794643,0.28275129837171414,91.59060302259465,0.9163828236494024,0.9159060302259464,0.9155188796839268
6,0.35449968181096225,89.84447539461468,0.8989903164360644,0.8984447539461468,0.8985512598986135,0.23210106175334336,92.92234026634745,0.9300828949982316,0.9292234026634745,0.9292029451200662
7,0.3195578995336877,90.67626121943671,0.9072993696267092,0.906762612194367,0.9069136886973664,0.2338367761224932,92.63803680981596,0.9291559609652985,0.9263803680981595,0.926277656002119
8,0.28542487131197064,91.48870318786753,0.9154451343078002,0.9148870318786754,0.91502088556952,0.18996994912437062,94.08948077210833,0.9423216827184403,0.9408948077210834,0.9409287242210086
9,0.2726372585360091,91.7982048901269,0.9184715302035314,0.917982048901269,0.9181361367437069,0.17953976769834762,94.52341762681431,0.9464086912076166,0.9452341762681431,0.9452747405986162
10,0.24572956458273704,92.62225317239245,0.9266604270137603,0.9262225317239244,0.9263367634070033,0.16245285372667714,95.01720784079006,0.9512514814727806,0.9501720784079006,0.9503197418235741
11,0.22778929243771073,93.24125657691117,0.9328785465983578,0.9324125657691117,0.9325375752060177,0.15586378090791533,95.39129133622625,0.9545358941623531,0.9539129133622625,0.9539586034349665
12,0.21536171040605812,93.27994428969359,0.9331842499342289,0.932799442896936,0.9329058886367131,0.14429456777742447,95.49603471494838,0.9554399692757354,0.9549603471494837,0.9550406492859032
13,0.20077331808284132,93.81383472609099,0.9384494301759222,0.9381383472609099,0.9382378412435396,0.13809294215794116,95.58581475385306,0.9568295767169254,0.9558581475385306,0.9560054408960773
14,0.18580638866091026,94.293562364593,0.9431693399482803,0.9429356236459301,0.9430075388845498,0.12915706637197139,95.8551548705671,0.9590844498863557,0.958551548705671,0.9586111361216267
15,0.17459557338723528,94.661095636026,0.9469149617182026,0.9466109563602599,0.9466984662413727,0.13275586738212547,95.78033817147987,0.958366972197151,0.9578033817147987,0.9578388314532946
