epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,2.4513034524654906,9.308263695450325,0.09759280720284376,0.09308263695450325,0.06865622937824081,2.4600261093951907,9.576537483166243,0.09895679845059288,0.09576537483166243,0.07024671458294202
2,1.0881610846453058,77.541782729805,0.7771694104442087,0.7754178272980501,0.7750760042646765,0.39712391096943067,89.01690857399372,0.8940918899387151,0.8901690857399371,0.8899914124899918
3,0.745897586815721,90.75363664500155,0.9079137793916806,0.9075363664500155,0.9076551186716207,0.3064825939914521,92.1143199162053,0.9246375948259692,0.921143199162053,0.9210629422353128
4,0.6744331241723961,93.7867533271433,0.938185000662864,0.937867533271433,0.9379657933022058,0.2717063089393132,92.95226694598234,0.9356262883001455,0.9295226694598234,0.9290971759867277
5,0.6452114531330485,94.76555246053854,0.9477824294775569,0.9476555246053854,0.9476951646876042,0.25190166569159234,94.01466407302111,0.9453010075450402,0.940146640730211,0.9390903253789148
6,0.6132717743004044,96.1428350355927,0.961487491213774,0.961428350355927,0.9614445175532095,0.3280146791605683,91.63549304204699,0.9281060500749494,0.9163549304204699,0.9159962613078532
7,0.5947752440355762,96.76183844011142,0.9676569944539178,0.9676183844011143,0.967628518360293,0.21253697635455704,95.61574143348795,0.9569770933159492,0.9561574143348796,0.956064979439492
8,0.5828096030002702,97.27251624883937,0.972775267818627,0.9727251624883937,0.9727408346601538,0.2034398749276726,96.06464162801137,0.9614244752885576,0.9606464162801137,0.9602780709899008
9,0.5741532659501123,97.64004952027237,0.9764278221675899,0.9764004952027237,0.9764114083386882,0.22730547496743783,95.37632799640879,0.9575610991491093,0.9537632799640879,0.953044963699458
10,0.5677440597966005,97.93407613741876,0.9793543260615417,0.9793407613741876,0.9793418758111381,0.2218500205843673,95.78033817147987,0.9610837638594427,0.9578033817147987,0.9583275457416298
11,0.564086469730258,98.09656453110492,0.9809759157526269,0.9809656453110492,0.9809664053333822,0.2515047774528219,94.91246446206793,0.9528594778071283,0.9491246446206794,0.9493270764075281
12,0.5555221716230848,98.39059114825132,0.9839177622520886,0.9839059114825132,0.9839089334983873,0.18414399339761026,96.82777195870118,0.9687031543280585,0.9682777195870118,0.9682375816817862
13,0.5541760493490726,98.45249148870319,0.9845302072075766,0.9845249148870319,0.9845257785157291,0.2219416555817142,95.84019153074966,0.9592350167971784,0.9584019153074966,0.9583914569468167
14,0.5551023937828656,98.36350974930362,0.9836382498311093,0.9836350974930362,0.9836358154714349,0.18913950583240186,96.82777195870118,0.9690420025783258,0.9682777195870118,0.9684136256047475
15,0.5517624856074578,98.545341999381,0.9854608662620953,0.98545341999381,0.9854556043543328,0.20923885406869697,96.03471494837648,0.9618320491226426,0.9603471494837648,0.9603111785140604
16,0.5482986253948264,98.63819251005881,0.9863918371885677,0.9863819251005881,0.9863848221154982,0.19601272838336523,96.36390842436032,0.9643889716751336,0.9636390842436031,0.9634510170287686
17,0.5425626895295618,98.92835035592695,0.9892878714322146,0.9892835035592695,0.989283827605406,0.18185132096092196,97.03725871614544,0.9706123737429622,0.9703725871614545,0.9703179325408191
18,0.5441599613149555,98.83549984524916,0.9883576724685661,0.9883549984524915,0.9883558377996273,0.1902553769538953,96.91755199760587,0.96962538590751,0.9691755199760587,0.9692100885823591
19,0.5450489964141303,98.84323738780564,0.9884391663431396,0.9884323738780564,0.9884343056817643,0.20049623687271229,96.51354182253479,0.9656047248631704,0.9651354182253479,0.9651807130383164
20,0.5448182886209845,98.86258124419685,0.9886272960977074,0.9886258124419685,0.9886257362990425,0.184177406087627,97.18689211431992,0.972505225300462,0.9718689211431991,0.9719598198959001
21,0.5449828628746949,98.79681213246673,0.9879643593480543,0.9879681213246673,0.987964877627931,0.17396118670599414,97.39637887176417,0.9744026239371829,0.9739637887176418,0.9739830470900867
22,0.5400897589529753,98.98251315382235,0.9898299493375013,0.9898251315382235,0.9898270392359357,0.2185515466785959,95.8551548705671,0.9605875799574596,0.958551548705671,0.9586837883675426
23,0.5357313467525764,99.24945837202105,0.9924966307606211,0.9924945837202105,0.9924952362010578,0.1680586953711121,97.68068232829567,0.9771143772449244,0.9768068232829568,0.9767766350634307
24,0.536706564965834,99.19142680284742,0.9919179112741738,0.9919142680284742,0.9919151271334979,0.1985089228518188,96.7379919197965,0.9678911378223741,0.967379919197965,0.9672699256767936
25,0.5355317876347075,99.21463943051687,0.992145889000214,0.9921463943051687,0.9921457086040072,0.17045379328938207,97.5011222504863,0.9754890039698771,0.975011222504863,0.9750055838290572
26,0.539615470829559,98.99411946765707,0.989940935512048,0.9899411946765707,0.9899405461119262,0.17976495608426524,97.39637887176417,0.9741303708392536,0.9739637887176418,0.9739332669535705
27,0.5363613766658716,99.16434540389972,0.9916458254897722,0.9916434540389972,0.9916433736558634,0.16962658556728114,97.65075564866078,0.9766767577743105,0.9765075564866078,0.9765234216590234
28,0.5341590264934905,99.2185082017951,0.9921857543714273,0.9921850820179511,0.9921850120915329,0.15872539887122547,97.86024240610504,0.9787622652331099,0.9786024240610505,0.9785992814198102
29,0.5336184834076206,99.22624574435159,0.9922651368016328,0.9922624574435159,0.9922625909627724,0.17890276031081734,97.33652551249439,0.9734508690059754,0.9733652551249439,0.9733360640545358
30,0.5332809611393992,99.30362116991644,0.9930372279614589,0.9930362116991643,0.9930355939334614,0.17916804362998723,97.42630555139907,0.9747666380960224,0.9742630555139907,0.9742907631218433
